1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
1,0.816666667,0.488372093,1,1,1,1,1,1,1,0.420289855,0.742424242,1,0.510204082,0.962264151,1,1,1,0.964285714,0.984375,1,1,0.474576271,1,1,1,1,1,1,1,1,0.985074627,0.655737705,1,1,0.903225806,0.573770492,1,1,0.983050847,0.623188406,1,0.633333333,0.981818182,1,1,1,0.721311475,1,1,0.606557377,1,1,1,0.677419355,1,1,0.736842105,1,1,0.984615385,0.98245614,0.984615385,1,1,0.836734694,0.854545455,0.616666667,0.96875,0.774193548,0.961538462,1,1,0.985714286,0.984615385,0.68852459,1,1,0.381818182,0.850746269,0.694915254,1,0.651515152,1,1,1,0.984126984,0.931034483,0.721311475,0.903846154,0,0.964912281,1,0.526315789,1,0.952380952,0.672131148,1,0.984126984,0.490909091,0.911764706,1,1,1,0.982142857,0.919354839,1,0.491525424,1,1,1,1,0.573770492,1,0.925373134,0.8125,0.507462687,1,0.615384615,1,0.907692308,1,0.649122807,1,1,0.53125,1,0.848484848,0.968253968,0.962962963,1,0.955223881,1,1,1,0.946428571,0.763636364,1,0.836065574,1,1,0.983870968,1,1,0.50877193,1,1,1,1
0.967213115,1,0.945205479,0.939393939,1,1,0.98245614,0.970149254,1,0.878378378,0.985915493,1,0.943661972,0.923076923,1,0.96875,0.974025974,0.966666667,1,0.984126984,0.771428571,0.954545455,0.984615385,1,0.925,1,0.876923077,1,1,0.983333333,1,1,1,0.912280702,0.984848485,0.984375,1,1,1,1,1,0.955882353,0.946428571,1,0.941176471,1,1,0.901960784,0.983333333,1,0.968253968,1,0.967213115,1,0.970149254,0.969230769,0.954545455,1,1,0.923076923,1,0.878787879,0.971428571,0.969230769,1,1,0.983606557,0.985294118,1,0.983606557,1,0.98245614,0.867647059,1,1,0.970149254,0.875,1,0.98,1,1,1,0.939393939,1,0.893939394,1,0.932432432,0.981818182,1,0.852459016,0.964912281,0,1,0.984126984,0.873015873,0.983870968,0.986111111,0.942857143,0.985507246,0.972222222,0.897058824,0.962962963,0.753623188,0.952380952,0.957746479,1,1,0.953846154,0.970588235,1,0.964912281,1,0.955882353,1,0.940298507,0.9375,0.985507246,0.983333333,0.984126984,0.942028986,0.950617284,1,0.985507246,0.985714286,0.983333333,0.971014493,0.923076923,1,0.969230769,0.985915493,0.967213115,0.984848485,1,1,1,0.986486486,0.878378378,0.940298507,0.955223881,0.946428571,0.848484848,0.984848485,1,1,1,0.9,0.967741935,0.878787879,0.934210526
0.963636364,1,1,1,0.970149254,1,0.964912281,0.942028986,0.953846154,0.825396825,1,1,1,1,1,0.962264151,1,0.765625,1,1,1,1,1,1,1,0.985074627,1,1,0.98245614,1,0.946428571,1,1,0.981481481,1,1,1,1,1,1,1,0.984615385,1,1,0.939393939,1,1,1,1,1,1,1,0.983050847,1,1,0.920634921,0.970149254,1,0.967741935,1,1,0.985294118,1,1,0.882352941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.857142857,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,0.972222222,1,1,1,1,1,1,1,0.945454545,1,1,1,0.851351351,1,0.913043478,0.887096774,1,1,1,1,1,0.733333333,1,0.985507246,0.984848485,0.964285714,1,1,0.364864865,1,0.619047619,0.75862069,0.936507937,1,0.981481481,1,0.86440678,0.883333333,0.841269841,0.95890411
1,0.842857143,0.46969697,1,1,1,1,1,1,0.983333333,0.485294118,0.8,0.948275862,0.634920635,0.981132075,1,1,1,0.983050847,0.970588235,0.983870968,1,0.508196721,0.983333333,1,1,1,1,1,1,0.985507246,0.969230769,0.712328767,0.985714286,1,0.950819672,0.653846154,1,1,1,0.564516129,1,0.440677966,0.98245614,1,1,1,0.709090909,1,0.964285714,0.807017544,0.983050847,1,1,0.733333333,1,1,0.757142857,1,1,0.986842105,0.967741935,1,1,1,0.849056604,0.870967742,0.842857143,0.972222222,0.822580645,0.970149254,1,0.982142857,1,0.96969697,0.671875,1,0.963636364,0.538461538,0.830769231,0.629032258,0.984126984,0.623188406,1,1,0.983606557,1,0.962264151,0.772727273,0.957142857,0.526315789,0.984126984,1,0,1,0.956521739,0.723076923,1,1,0.718309859,0.95890411,1,0.98245614,1,1,0.935483871,1,0.561403509,0.984848485,1,1,1,0.7,1,0.958333333,0.859375,0.287671233,1,0.641509434,1,0.928571429,1,0.470588235,1,1,0.578947368,1,0.77027027,0.935483871,0.859375,1,0.984848485,1,1,1,0.852459016,0.913043478,1,0.805555556,1,1,1,1,0.984375,0.723076923,1,1,1,1
1,0.974358974,1,0.986842105,1,1,1,1,0.972972973,0.98630137,1,1,1,1,1,1,0.93902439,1,1,0.971830986,0.974025974,1,1,1,1,1,1,1,1,1,1,1,1,0.987179487,1,1,1,0.96,0.987804878,1,1,1,0.988372093,1,1,0.97260274,1,1,0.984126984,1,1,1,0.96,0.957142857,1,1,0.984848485,1,1,0.974025974,0.972972973,0.985915493,0.961038961,0.924242424,1,0.985507246,1,1,1,0.961038961,1,0.96969697,0.923076923,0.988095238,1,1,0.974025974,1,1,0.987012987,1,1,0.985915493,0.966101695,1,1,0.652777778,1,1,0.971014493,1,0.873015873,1,1,0,0.989473684,1,0.953846154,0.984375,1,0.947368421,0.953125,0.861111111,1,0.846153846,0.954545455,0.923076923,0.948051948,0.973684211,0.688311688,0.972972973,0.947368421,1,0.972222222,0.906976744,1,0.987804878,0.913043478,0.969230769,0.95,0.880597015,0.939759036,1,0.941176471,1,1,0.452054795,1,0.821917808,0.988095238,0.970149254,0.972972973,0.941176471,0.909090909,0.986111111,1,0.987951807,1,0.917647059,0.9,1,0.946666667,0.955882353,0.970149254,1,0.831168831,0.924050633,0.95890411,0.925925926
1,0.9625,0.909090909,1,0.986666667,0.987179487,1,1,1,1,0.9125,0.827160494,0.972972973,0.970588235,0.788732394,0.984615385,1,1,0.786666667,0.963414634,0.984615385,0.988095238,0.972972973,0.945205479,0.954545455,0.985915493,0.957142857,0.871794872,1,0.935064935,1,0.95890411,0.788235294,0.975,1,0.858974359,0.904761905,1,1,0.782051282,0.961538462,0.972222222,0.928571429,0.914285714,1,1,0.970149254,0.985915493,0.984375,0.9875,0.932432432,0.917647059,1,0.987179487,0.891891892,1,0.987951807,0.902439024,1,0.987012987,0.886075949,0.962962963,1,0.906666667,1,0.911764706,0.947368421,0.955555556,0.738095238,0.9625,1,0.983333333,0.971830986,0.935897436,0.960526316,0.925,1,0.940298507,0.913043478,0.875,0.76056338,0.959459459,0.716049383,0.985915493,1,0.972222222,1,0.835616438,0.95890411,0.942857143,0.952380952,0.983870968,1,0.956521739,0.989473684,0,0.924242424,1,0.818181818,0.905405405,0.935064935,1,0.943661972,0.945205479,1,0.873417722,0.98630137,0.944444444,0.873417722,1,1,1,0.916666667,0.845070423,0.964285714,0.888888889,0.934210526,1,0.893333333,1,0.794520548,0.985915493,0.87012987,0.986842105,1,0.93442623,1,0.691358025,0.930555556,0.970588235,1,0.97260274,1,1,1,0.987341772,1,1,0.976190476,1,1,1,0.985714286,1,0.808823529,1,0.984848485,1,0.987951807
1,0.953125,0.776315789,1,1,1,1,0.959459459,1,1,0.80952381,0.787878788,0.984615385,0.75,0.970588235,1,1,1,0.985714286,0.98630137,1,1,0.564516129,1,1,1,1,0.967213115,1,0.984615385,1,0.969230769,0.928571429,0.971428571,1,0.941176471,0.826923077,0.970588235,1,0.960526316,0.863013699,1,0.85483871,1,1,1,1,0.844827586,0.983050847,1,0.895522388,1,1,1,0.873015873,1,1,0.925373134,1,1,0.98630137,0.985074627,1,1,1,0.846153846,0.909090909,0.946666667,0.946666667,0.985074627,0.985294118,1,1,0.953488372,0.987012987,0.695652174,1,0.923076923,0.701754386,0.851351351,0.75,0.971830986,0.76056338,1,0.981481481,1,0.973684211,0.9375,0.967213115,0.957746479,0.672131148,0.986111111,1,0.723076923,1,0.924242424,0,1,1,0.763888889,0.960526316,1,0.96875,1,0.970149254,0.920634921,1,0.52238806,0.942028986,1,1,1,0.671641791,0.957142857,0.935897436,0.762711864,0.680555556,1,0.797101449,1,0.816666667,1,0.765625,1,1,0.514705882,0.898305085,0.87804878,0.967741935,0.926470588,1,0.987179487,0.987654321,1,0.984615385,0.9625,0.853333333,1,0.676923077,0.953125,1,1,0.985074627,1,0.816901408,0.984375,1,1,0.932432432
0.983606557,0.983050847,1,0.972222222,1,0.953846154,0.909090909,1,0.965517241,1,1,1,1,1,0.984375,1,0.671875,1,0.982758621,1,0.984848485,0.955882353,1,1,0.95890411,0.830508475,0.779661017,1,1,1,1,1,1,1,0.910714286,1,1,0.951612903,1,1,1,1,1,1,1,1,1,1,0.961538462,1,1,0.941176471,0.947368421,0.666666667,1,1,1,1,1,0.969230769,0.986111111,1,1,1,1,1,1,1,0.98630137,1,0.984375,0.966101695,1,0.986486486,0.95,1,0.919354839,0.962962963,1,1,1,0.779411765,1,0.706896552,1,1,0.945205479,1,1,1,1,0.942857143,1,1,0.953846154,1,1,0,0.93442623,1,0.985714286,0.903846154,0.868852459,0.983050847,0.583333333,0.982758621,0.951612903,1,0.881355932,0.935483871,0.548387097,0.961538462,1,0.946428571,1,1,1,0.632653061,1,0.593220339,0.985714286,0.940298507,1,1,0.982758621,1,0.98245614,1,0.954545455,1,1,1,0.943661972,1,0.888888889,0.969230769,1,0.985074627,1,1,1,0.953125,0.909090909,0.981481481,1,0.968253968,1,0.983606557,0.941176471
1,0.93220339,1,1,1,0.970149254,0.984615385,1,1,1,0.986666667,0.985074627,0.93442623,1,0.919354839,1,0.97260274,1,0.928571429,1,1,0.911764706,1,0.970149254,0.987012987,0.984375,0.909090909,0.983333333,1,0.984375,0.985294118,0.985507246,1,1,0.967213115,0.983870968,0.984375,0.96875,0.965517241,0.986111111,0.96,1,0.984375,0.984848485,1,0.972222222,1,1,0.821917808,0.985074627,0.983606557,0.911764706,1,0.923076923,0.985507246,1,1,0.984375,1,1,0.772151899,0.985294118,0.985714286,0.863013699,1,0.966666667,1,0.961538462,0.846153846,0.924242424,0.913043478,0.953846154,0.981132075,0.946666667,0.820895522,1,0.976470588,0.966666667,0.982758621,0.720588235,0.939393939,0.924242424,0.923076923,0.964285714,0.985294118,1,0.945205479,0.925373134,0.984848485,0.896551724,0.984126984,0.985507246,1,1,0.984375,0.818181818,1,0.93442623,0,1,0.894736842,0.965517241,0.933333333,0.985074627,0.921875,0.901408451,1,1,0.941176471,0.970149254,0.969230769,0.825396825,0.939393939,0.813559322,1,0.956521739,1,0.965517241,0.928571429,0.939393939,0.85915493,1,1,1,1,1,0.967741935,0.963414634,0.933333333,1,1,0.968253968,0.985074627,1,1,0.813559322,0.974025974,1,1,1,1,1,0.983870968,1,0.966666667,1,1,1,1
1,0.906666667,0.731343284,1,1,1,1,0.970588235,1,0.985294118,0.679012346,0.689189189,0.985915493,0.491525424,0.946666667,1,1,1,0.983606557,0.96,1,1,0.414285714,1,1,1,1,1,1,1,0.98630137,0.966101695,0.638554217,0.96969697,1,0.944444444,0.372881356,1,1,0.971014493,0.8,1,0.696969697,0.970149254,1,1,1,0.603174603,1,0.956521739,0.5,0.985507246,1,1,0.724637681,1,1,0.746835443,1,1,1,0.984848485,1,1,1,0.830769231,0.957142857,0.88,0.96969697,0.873239437,0.958333333,1,1,0.987012987,0.98630137,0.507936508,1,0.970149254,0.466666667,0.853333333,0.757142857,0.987654321,0.842105263,1,0.984615385,1,1,0.928571429,0.820512821,0.984375,0.490909091,0.972222222,1,0.718309859,1,0.905405405,0.763888889,1,1,0,0.882352941,1,1,1,1,0.974358974,1,0.75,0.987341772,1,1,1,0.549295775,0.986111111,0.945205479,0.796875,0.788732394,1,0.859375,1,1,1,0.731343284,1,1,0.348484848,0.983333333,0.766233766,1,0.918918919,1,0.987179487,1,1,1,0.928571429,0.833333333,1,0.830769231,1,0.984375,1,1,1,0.257575758,1,1,1,0.987012987
1,0.845070423,0.857142857,1,1,1,1,0.985915493,1,1,0.917808219,0.934210526,0.973684211,0.876712329,0.953488372,1,1,1,0.98245614,0.984615385,0.96969697,1,0.967741935,0.987012987,1,1,0.973333333,1,1,1,1,0.9875,0.966292135,1,0.957746479,0.948717949,0.942028986,0.986666667,0.984848485,0.9875,1,1,0.960526316,1,1,1,1,0.929577465,1,0.909090909,0.942857143,1,1,1,0.963414634,1,0.986666667,0.921052632,1,0.984848485,0.974358974,0.929577465,1,0.932432432,1,0.975308642,0.974025974,0.936708861,0.963855422,0.706666667,0.945205479,0.945945946,0.986666667,0.976744186,0.950617284,0.943661972,1,1,0.847222222,0.847058824,0.987179487,1,0.797468354,1,1,1,0.924050633,0.917808219,1,0.835616438,0.911764706,0.897058824,1,0.95890411,0.947368421,0.935064935,0.960526316,0.985714286,0.894736842,0.882352941,0,1,0.960526316,1,0.942857143,0.892857143,1,0.930555556,1,0.988095238,1,0.966101695,0.839506173,1,1,0.525641026,0.961538462,1,0.82278481,0.985507246,0.955882353,1,0.897435897,1,1,0.943661972,0.918918919,0.87804878,0.932432432,1,1,0.853333333,1,1,1,0.894736842,0.635294118,1,0.95,1,0.985294118,1,1,1,0.925373134,1,1,0.985294118,1
0.912280702,1,1,0.925925926,1,0.985074627,0.942307692,1,0.738461538,1,1,1,0.894736842,1,1,1,0.611111111,1,1,1,0.981818182,1,1,1,0.98245614,0.956521739,0.883333333,1,1,1,1,1,1,1,0.929824561,1,1,0.859375,1,1,1,0.953846154,1,1,0.985915493,1,1,1,0.762711864,1,1,1,0.824561404,0.777777778,1,1,0.983606557,1,0.982142857,1,0.970149254,1,0.985294118,0.981818182,0.980769231,1,1,1,1,1,0.96875,1,0.98,0.983333333,1,1,0.921052632,0.983333333,1,1,1,0.954545455,1,0.931818182,0.964912281,1,0.959459459,1,1,1,1,0.962962963,1,1,0.953125,1,1,0.903846154,0.965517241,1,1,0,0.981481481,1,0.913043478,1,0.986111111,1,0.986486486,0.963636364,0.392156863,0.980769231,1,0.984375,1,1,1,0.862068966,1,0.657142857,1,1,1,0.986842105,0.851851852,1,0.964912281,1,0.966101695,1,0.897959184,0.986486486,0.952380952,0.90625,0.948275862,0.983606557,1,1,0.985507246,0.98245614,1,0.888888889,0.983606557,1,1,0.966101695,1,1,0.96875
0.966666667,0.985074627,0.983050847,1,1,1,0.982758621,0.966666667,1,0.985294118,0.984848485,1,0.983870968,1,0.985074627,1,1,0.984375,1,0.966101695,0.902777778,0.890625,1,0.96875,0.926470588,1,0.944444444,0.981132075,1,0.953125,1,1,0.984615385,0.95,0.971428571,1,1,1,1,1,1,0.953125,0.983606557,1,1,1,0.965517241,0.980769231,0.942307692,0.983870968,0.983606557,1,1,0.953125,1,1,0.969230769,1,1,0.971830986,1,0.984848485,0.954545455,0.981481481,1,1,1,1,1,0.985714286,1,0.955882353,0.71875,0.944444444,1,1,0.971014493,0.983333333,1,0.984126984,0.970588235,0.967741935,0.920634921,0.915254237,0.952380952,0.984615385,0.958333333,0.967213115,0.985294118,0.944444444,1,0.753623188,1,0.98245614,0.861111111,0.943661972,0.96875,0.868852459,0.933333333,1,0.960526316,0.981481481,0,1,0.830508475,0.944444444,1,0.927536232,0.661971831,0.985074627,1,0.984615385,0.973684211,0.875,0.945945946,1,0.972972973,0.950819672,1,1,0.577464789,0.984126984,0.967741935,0.97260274,1,0.962962963,1,1,0.859375,0.986486486,1,1,0.96875,1,0.983870968,0.958333333,1,1,0.96875,0.984126984,0.985507246,1,1,0.964285714,1,0.985294118,0.933333333,1,0.985915493
1,1,1,1,1,0.897058824,0.897959184,0.433333333,0.953125,0.8,1,1,1,1,0.968253968,0.765957447,1,0.725490196,0.983333333,1,0.981132075,0.985714286,1,0.815384615,0.84057971,0.971014493,1,0.947368421,0.886792453,1,0.480769231,1,1,0.6875,0.980769231,1,0.976744186,1,1,1,1,0.947368421,1,1,0.805970149,1,0.980392157,0.983050847,1,0.9375,1,1,1,1,1,0.901639344,0.711864407,1,1,1,1,0.951612903,1,0.967213115,0.940298507,1,1,1,1,1,1,1,1,1,1,0.981818182,1,0.984375,0.982758621,1,1,0.984375,0.982758621,1,0.84375,1,1,1,1,1,1,0.952380952,0.95,1,1,0.945205479,1,0.983050847,0.985074627,1,1,1,1,0,1,1,0.952380952,1,1,1,0.983870968,1,0.983050847,1,1,0.96875,1,1,1,1,1,0.984615385,1,1,1,1,1,1,1,1,1,0.985714286,1,1,0.983333333,1,0.970588235,0.938461538,1,1,0.841269841,0.956521739,0.981481481,0.928571429,0.983333333,1,1,0.982758621,0.955223881
1,1,1,1,1,1,0.954545455,0.986111111,1,1,1,1,1,0.985294118,1,1,0.833333333,1,1,1,0.950819672,0.983870968,1,0.984848485,0.961038961,0.929577465,0.984848485,0.879310345,1,1,1,1,1,0.97260274,0.984848485,1,1,0.985714286,1,1,1,0.972972973,1,1,1,1,1,1,0.968253968,1,1,0.911764706,1,0.914285714,1,1,0.940298507,1,1,0.985915493,0.922077922,1,0.973333333,0.983870968,1,1,1,1,1,1,0.983333333,0.985915493,1,0.986111111,1,1,0.945205479,0.985294118,1,1,1,0.848484848,1,0.773584906,0.98245614,1,0.794117647,1,1,1,0.982142857,0.957746479,1,1,0.846153846,1,0.970149254,0.583333333,0.921875,1,0.942857143,0.913043478,0.830508475,1,0,0.983333333,0.931506849,0.984615385,0.914285714,0.927536232,0.885714286,0.962962963,1,0.968253968,0.976190476,1,1,0.901639344,1,0.736111111,0.891891892,1,1,1,1,1,0.825396825,1,0.941176471,1,1,1,1,0.955223881,1,0.950819672,1,0.986842105,0.983050847,0.982142857,1,0.891891892,1,0.965517241,1,0.983333333,1,0.957142857,0.835616438
1,0.890909091,0.884057971,1,1,1,1,0.986842105,1,1,0.96,0.942028986,0.967213115,0.985915493,0.971830986,0.96875,1,1,0.970149254,0.888888889,0.871428571,0.924050633,0.975609756,0.98630137,1,1,1,0.80952381,0.984615385,0.965517241,1,0.907894737,0.966666667,1,0.968253968,0.863013699,0.947368421,1,0.986111111,0.87804878,0.98630137,1,0.930555556,1,0.983333333,0.9375,1,0.971830986,1,0.953846154,0.985294118,0.794520548,1,1,0.985294118,1,0.971830986,0.855421687,1,0.948051948,0.8,0.876923077,0.973684211,0.970588235,1,0.985294118,0.987012987,0.903614458,0.942528736,0.8,0.930555556,0.941176471,0.921052632,1,0.866666667,1,1,1,0.918032787,0.888888889,0.986842105,0.975308642,0.857142857,1,1,0.984615385,0.959459459,0.934210526,0.987341772,0.649122807,0.919354839,1,1,0.935483871,0.954545455,0.873417722,0.920634921,0.982758621,0.901408451,0.974358974,0.892857143,1,0.944444444,1,0.983333333,0,1,0.95,0.975903614,0.974358974,1,0.984126984,0.909090909,0.986666667,0.96,0.901234568,0.952380952,1,0.774193548,0.987179487,0.742857143,1,0.895522388,1,1,0.985507246,1,0.775,0.88,1,1,0.891891892,1,1,1,0.972972973,0.906666667,1,0.96,1,1,1,1,1,0.948051948,1,1,1,1
1,1,1,1,1,0.88372093,0.830769231,0.945205479,0.938271605,1,1,0.963414634,1,1,1,1,0.916666667,1,1,1,1,1,0.985074627,0.666666667,0.943181818,0.824324324,0.983870968,0.927536232,0.986486486,0.985714286,0.959459459,1,1,0.986486486,0.973684211,1,1,1,1,1,1,0.986666667,1,1,1,1,1,1,1,1,1,0.942028986,1,0.945205479,1,0.98630137,1,0.987341772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.986842105,1,1,1,1,1,1,1,0.914285714,1,0.907692308,1,1,0.9875,1,1,1,1,1,1,1,0.923076923,0.98630137,1,0.951612903,1,1,1,0.986111111,1,0.952380952,0.931506849,1,0,0.985294118,0.987012987,0.974358974,0.971014493,1,1,0.893333333,0.973684211,1,1,0.91025641,1,0.935064935,0.970149254,0.930232558,1,0.951219512,1,1,0.971428571,0.9875,0.983870968,0.975609756,1,1,1,0.986111111,0.614285714,1,1,0.987179487,0.970149254,0.953125,1,0.676470588,0.846153846,0.818181818,1,1,0.911764706,1,0.675324675
1,0.904761905,0.538461538,1,1,1,1,1,1,1,0.8,0.873239437,0.982758621,0.641791045,0.954545455,1,1,1,0.984375,0.96875,1,1,0.597222222,1,1,1,1,0.985915493,1,1,0.986842105,1,0.815384615,1,1,0.923076923,0.796610169,0.965517241,1,0.985507246,0.794871795,1,0.621212121,1,1,1,1,0.794520548,1,1,0.84375,1,1,1,0.882352941,1,1,0.911392405,1,1,1,0.986486486,1,1,1,0.873015873,0.942028986,0.845070423,0.986486486,0.878787879,0.985915493,1,0.956521739,0.95890411,1,0.823529412,1,0.928571429,0.683333333,0.857142857,0.85483871,0.985074627,0.71875,1,1,1,0.943661972,0.971014493,0.84375,0.919354839,0.491525424,0.953846154,1,0.561403509,0.948051948,0.944444444,0.52238806,1,1,0.75,0.930555556,1,0.927536232,1,0.984615385,0.95,0.985294118,0,0.98630137,1,1,0.96875,0.682539683,0.98245614,0.835443038,0.787878788,0.426470588,1,0.769230769,1,0.892307692,1,0.666666667,1,1,0.609375,1,0.847222222,0.97260274,0.914285714,1,0.971428571,1,1,1,0.857142857,0.842105263,1,0.546666667,0.980769231,1,1,1,0.985294118,0.727272727,1,1,1,1
0.952380952,0.985714286,0.984848485,1,1,1,0.962962963,0.972972973,1,0.984126984,1,1,1,1,0.861538462,0.984375,0.986666667,1,0.925373134,0.986111111,0.984126984,0.9625,1,0.952380952,0.849315068,0.943661972,0.961038961,0.967213115,1,0.93442623,0.972972973,0.98630137,0.97260274,0.941176471,0.985915493,0.964912281,1,0.987341772,0.984375,0.962025316,0.986842105,0.951612903,1,0.984375,1,1,0.963636364,1,0.964912281,0.982142857,1,0.974358974,1,0.931034483,1,1,0.933333333,1,0.986666667,0.985714286,0.986666667,0.988095238,0.98630137,1,1,0.983606557,1,1,0.869047619,1,1,1,0.875,0.833333333,0.987341772,1,1,0.901408451,1,0.972972973,0.953846154,0.973684211,0.985074627,0.877192982,0.88,0.970588235,0.986111111,0.984126984,0.985294118,0.953125,1,0.970588235,1,0.984848485,0.973684211,0.873417722,0.942028986,0.881355932,0.941176471,0.987341772,1,0.986486486,0.661971831,1,0.914285714,0.975903614,0.987012987,0.98630137,0,0.971428571,1,0.98630137,1,0.611111111,0.987654321,1,1,0.96969697,1,1,0.866666667,0.902777778,1,0.866666667,1,1,1,0.988235294,0.974683544,0.973333333,0.967213115,1,0.986666667,1,0.955882353,0.97260274,1,1,0.970149254,1,0.966101695,0.985714286,0.923076923,0.871428571,1,1,0.934210526,1,0.945945946
1,0.985915493,1,0.961538462,0.986486486,1,1,1,0.986486486,0.986842105,1,1,0.958333333,1,1,1,0.9625,1,1,1,1,0.987012987,1,1,1,0.971830986,0.985507246,1,1,0.972972973,1,1,1,1,0.982758621,0.974025974,1,0.913043478,0.881355932,1,0.985294118,1,1,1,1,0.9125,1,1,0.948275862,1,1,0.986842105,0.912280702,0.925373134,1,1,1,1,1,0.957746479,1,1,0.929577465,0.818181818,1,0.970588235,0.985074627,0.985915493,1,0.985507246,0.975,0.986111111,0.986111111,0.97260274,1,1,0.986842105,0.971014493,1,0.972222222,1,1,1,0.914285714,1,0.914285714,0.848101266,1,0.96,1,1,1,0.972222222,1,0.688311688,1,1,0.935483871,0.970149254,1,0.988095238,0.963636364,0.985074627,1,0.927536232,0.974358974,0.974358974,1,0.971428571,0,0.957746479,0.805555556,1,0.912280702,0.985507246,1,0.984848485,0.918032787,1,0.970149254,0.955882353,0.880597015,1,0.890410959,0.984126984,1,0.693333333,1,0.815384615,0.970149254,0.981481481,0.939393939,0.884615385,0.841463415,0.890625,0.955882353,1,1,1,0.954545455,1,0.985074627,0.925373134,0.971428571,1,0.853333333,0.970588235,0.98630137,1
1,1,1,0.953125,1,0.944444444,0.942307692,1,0.919354839,1,1,1,0.909090909,1,1,1,0.4,1,1,1,0.981818182,0.985074627,1,1,0.984615385,0.781818182,0.84,1,1,1,1,1,1,1,0.955223881,1,1,0.769230769,1,0.987012987,1,1,1,1,1,1,1,1,0.796296296,1,1,1,0.823529412,0.638888889,1,1,1,1,1,0.987012987,1,1,1,1,1,1,0.983050847,1,0.985294118,0.985074627,0.953846154,0.985915493,1,0.95890411,0.983606557,1,0.973684211,0.949152542,1,0.984375,1,0.968253968,1,0.86,1,1,0.985507246,1,1,1,1,0.964912281,1,1,0.972972973,1,1,0.548387097,0.969230769,1,1,0.392156863,1,0.983870968,0.885714286,1,0.971014493,1,1,0.957746479,0,1,1,0.964285714,1,1,1,0.892857143,1,0.430769231,1,1,1,1,0.96,1,0.985074627,1,0.939393939,1,1,1,0.960526316,0.914285714,0.918032787,0.96875,1,1,1,0.984375,1,0.918032787,0.965517241,0.982142857,1,0.96969697,1,1,0.925373134
1,0.984126984,0.985074627,0.876923077,0.96969697,1,1,1,1,1,0.985074627,1,0.883333333,1,1,1,0.985294118,1,1,1,1,0.969230769,1,1,1,1,0.984615385,1,0.967741935,0.984615385,1,1,1,1,0.982758621,1,1,1,0.796296296,1,0.921875,1,0.93442623,0.887323944,1,0.787878788,0.960784314,1,0.962962963,1,1,1,0.959183673,1,0.983870968,0.983050847,1,1,0.966101695,0.952380952,0.936507937,1,0.895522388,0.53968254,0.984615385,1,1,0.987179487,1,1,0.96875,0.898305085,0.96875,0.985714286,1,1,0.970588235,1,0.983870968,0.968253968,1,0.985294118,0.983333333,0.984848485,1,0.954545455,0.814285714,1,0.898305085,0.984848485,1,1,1,1,0.947368421,1,1,0.961538462,0.825396825,1,0.966101695,0.980769231,0.984615385,1,0.962962963,0.984126984,1,0.96875,0.98630137,0.805555556,1,0,1,0.982142857,0.839285714,1,1,0.983050847,1,0.957142857,0.967741935,0.984126984,1,0.952380952,1,1,0.938461538,1,0.876923077,0.931506849,1,0.774193548,0.735294118,0.945205479,0.984848485,0.933333333,0.985294118,1,0.964285714,1,0.984126984,1,1,0.984126984,1,0.883333333,0.969230769,0.941176471,1
1,0.830985915,0.486842105,1,1,1,1,0.987654321,1,0.985074627,0.753246753,0.724637681,1,0.518518519,0.888888889,1,1,1,0.928571429,0.984848485,1,1,0.625,0.96969697,1,1,1,0.984615385,1,1,1,1,0.844155844,0.985294118,1,0.927536232,0.568965517,0.985714286,1,0.976744186,0.815789474,1,0.775862069,0.984848485,1,1,1,0.738461538,1,1,0.684210526,0.984848485,1,1,0.885714286,1,0.985915493,0.837209302,1,1,0.984126984,0.985915493,1,1,1,0.877192982,0.85915493,0.810810811,0.957746479,0.906666667,0.970588235,1,1,0.987804878,0.986111111,0.808219178,1,0.984126984,0.476190476,0.742424242,0.78125,1,0.766233766,1,1,1,1,0.930555556,0.928571429,0.865671642,0.573770492,0.955882353,1,0.7,1,0.916666667,0.671641791,1,0.939393939,0.549295775,0.839506173,1,0.973684211,0.983050847,1,0.909090909,1,0.682539683,1,1,1,1,0,1,0.9375,0.676470588,0.743589744,1,0.734375,1,0.95890411,1,0.690140845,1,1,0.656716418,0.983606557,0.772151899,0.985074627,0.975609756,1,0.987341772,1,1,1,0.926470588,0.775,1,0.850746269,1,1,1,1,1,0.569444444,1,1,1,1
